Branch_Type,Branch_ID,Size,Arguments
# Debate File:,37608_T3of3_37608.17.json,,
# Target Argument:,37608.17,,
# Total Branches:,24,,

Pro-branch,Pb1,3,"37608.41,37608.129,37608.220"
Pro-branch,Pb2,8,"37608.43,37608.85,37608.111,37608.95,37608.109,37608.55,37608.45,37608.47"
Pro-branch,Pb3,3,"37608.161,37608.185,37608.165"
Pro-branch,Pb4,2,"37608.189,37608.201"
Con-branch,Cb1,2,"37608.196,37608.214"
Con-branch,Cb2,7,"37608.39,37608.83,37608.97,37608.107,37608.139,37608.49,37608.53"
Con-branch,Cb3,3,"37608.51,37608.69,37608.57"
Unweakened Pro-branch,UnWPb1,2,"37608.41,37608.129"
Unweakened Pro-branch,UnWPb2,2,"37608.43,37608.55"
Unweakened Pro-branch,UnWPb3,2,"37608.161,37608.165"
Unweakened Pro-branch,UnWPb4,1,37608.189
Unweakened Con-branch,UnWCb1,1,37608.196
Unweakened Con-branch,UnWCb2,2,"37608.39,37608.83"
Unweakened Con-branch,UnWCb3,1,37608.51
Pro-Weakening branch,PWb1,2,"37608.45,37608.47"
Pro-Weakening branch,PWb2,4,"37608.85,37608.111,37608.95,37608.109"
Pro-Weakening branch,PWb3,1,37608.185
Pro-Weakening branch,PWb4,1,37608.201
Pro-Weakening branch,PWb5,1,37608.220
Con-Weakening branch,CWb1,1,37608.214
Con-Weakening branch,CWb2,2,"37608.49,37608.53"
Con-Weakening branch,CWb3,1,37608.57
Con-Weakening branch,CWb4,1,37608.69
Con-Weakening branch,CWb5,3,"37608.97,37608.107,37608.139"
