Branch_Type,Branch_ID,Size,Arguments
# Debate File:,59328_T1of1_59328.3.json,,
# Target Argument:,59328.3,,
# Total Branches:,20,,

Pro-branch,Pb1,1,59328.5
Pro-branch,Pb2,2,"59328.9,59328.19"
Pro-branch,Pb3,2,"59328.11,59328.31"
Pro-branch,Pb4,3,"59328.13,59328.45,59328.43"
Pro-branch,Pb5,1,59328.15
Con-branch,Cb1,6,"59328.17,59328.29,59328.41,59328.53,59328.27,59328.25"
Con-branch,Cb2,4,"59328.35,59328.51,59328.37,59328.39"
Unweakened Pro-branch,UnWPb1,1,59328.5
Unweakened Pro-branch,UnWPb2,2,"59328.9,59328.19"
Unweakened Pro-branch,UnWPb3,2,"59328.11,59328.31"
Unweakened Pro-branch,UnWPb4,1,59328.13
Unweakened Pro-branch,UnWPb5,1,59328.15
Unweakened Con-branch,UnWCb1,1,59328.17
Unweakened Con-branch,UnWCb2,3,"59328.35,59328.37,59328.39"
Pro-Weakening branch,PWb1,1,59328.43
Pro-Weakening branch,PWb2,1,59328.45
Con-Weakening branch,CWb1,1,59328.25
Con-Weakening branch,CWb2,1,59328.27
Con-Weakening branch,CWb3,3,"59328.29,59328.41,59328.53"
Con-Weakening branch,CWb4,1,59328.51
