Branch_Type,Branch_ID,Size,Arguments
# Debate File:,30154_T2of11_30154.2.json,,
# Target Argument:,30154.2,,
# Total Branches:,6,,

Pro-branch,Pb1,1,30154.11
Pro-branch,Pb2,1,30154.15
Con-branch,Cb1,1,30154.10
Unweakened Pro-branch,UnWPb1,1,30154.11
Unweakened Pro-branch,UnWPb2,1,30154.15
Unweakened Con-branch,UnWCb1,1,30154.10
