Branch_Type,Branch_ID,Size,Arguments
# Debate File:,51962_T5of7_51962.144.json,,
# Target Argument:,51962.144,,
# Total Branches:,3,,

Con-branch,Cb1,2,"51962.150,51962.152"
Unweakened Con-branch,UnWCb1,1,51962.150
Con-Weakening branch,CWb1,1,51962.152
