Branch_Type,Branch_ID,Size,Arguments
# Debate File:,59048_T3of4_59048.7.json,,
# Target Argument:,59048.7,,
# Total Branches:,9,,

Pro-branch,Pb1,3,"59048.25,59048.37,59048.35"
Pro-branch,Pb2,2,"59048.49,59048.47"
Con-branch,Cb1,3,"59048.19,59048.60,59048.58"
Unweakened Pro-branch,UnWPb1,1,59048.25
Unweakened Pro-branch,UnWPb2,2,"59048.49,59048.47"
Unweakened Con-branch,UnWCb1,2,"59048.19,59048.60"
Pro-Weakening branch,PWb1,1,59048.35
Pro-Weakening branch,PWb2,1,59048.37
Con-Weakening branch,CWb1,1,59048.58
