Branch_Type,Branch_ID,Size,Arguments
# Debate File:,43970_T1of1_43970.3.json,,
# Target Argument:,43970.3,,
# Total Branches:,41,,

Pro-branch,Pb1,19,"43970.7,43970.216,43970.136,43970.5,43970.152,43970.99,43970.158,43970.101,43970.37,43970.176,43970.156,43970.41,43970.39,43970.35,43970.132,43970.89,43970.55,43970.43,43970.33"
Pro-branch,Pb2,19,"43970.9,43970.228,43970.142,43970.162,43970.160,43970.128,43970.148,43970.130,43970.150,43970.134,43970.29,43970.146,43970.31,43970.23,43970.186,43970.190,43970.188,43970.126,43970.27"
Pro-branch,Pb3,14,"43970.11,43970.208,43970.212,43970.214,43970.210,43970.91,43970.124,43970.97,43970.81,43970.70,43970.122,43970.87,43970.68,43970.66"
Con-branch,Cb1,11,"43970.13,43970.138,43970.184,43970.182,43970.51,43970.116,43970.57,43970.21,43970.180,43970.178,43970.19"
Con-branch,Cb2,20,"43970.17,43970.200,43970.202,43970.140,43970.72,43970.206,43970.230,43970.79,43970.76,43970.144,43970.74,43970.47,43970.45,43970.220,43970.224,43970.222,43970.118,43970.226,43970.218,43970.53"
Con-branch,Cb3,21,"43970.63,43970.108,43970.114,43970.110,43970.15,43970.194,43970.49,43970.25,43970.95,43970.85,43970.166,43970.164,43970.170,43970.174,43970.172,43970.168,43970.83,43970.196,43970.192,43970.112,43970.93"
Con-branch,Cb4,1,43970.198
Unweakened Pro-branch,UnWPb1,8,"43970.7,43970.5,43970.152,43970.37,43970.41,43970.39,43970.43,43970.33"
Unweakened Pro-branch,UnWPb2,5,"43970.9,43970.142,43970.160,43970.29,43970.31"
Unweakened Pro-branch,UnWPb3,6,"43970.11,43970.208,43970.210,43970.81,43970.68,43970.66"
Unweakened Con-branch,UnWCb1,4,"43970.13,43970.21,43970.178,43970.19"
Unweakened Con-branch,UnWCb2,9,"43970.17,43970.200,43970.202,43970.47,43970.45,43970.220,43970.224,43970.222,43970.53"
Unweakened Con-branch,UnWCb3,11,"43970.63,43970.15,43970.194,43970.49,43970.85,43970.164,43970.168,43970.83,43970.196,43970.192,43970.93"
Unweakened Con-branch,UnWCb4,1,43970.198
Pro-Weakening branch,PWb1,1,43970.55
Pro-Weakening branch,PWb2,1,43970.136
Pro-Weakening branch,PWb3,1,43970.216
Pro-Weakening branch,PWb4,6,"43970.23,43970.186,43970.190,43970.188,43970.126,43970.27"
Pro-Weakening branch,PWb5,5,"43970.128,43970.148,43970.130,43970.150,43970.134"
Pro-Weakening branch,PWb6,1,43970.228
Pro-Weakening branch,PWb7,3,"43970.70,43970.122,43970.87"
Pro-Weakening branch,PWb8,3,"43970.91,43970.124,43970.97"
Pro-Weakening branch,PWb9,3,"43970.35,43970.132,43970.89"
Pro-Weakening branch,PWb10,3,"43970.99,43970.158,43970.101"
Pro-Weakening branch,PWb11,1,43970.146
Pro-Weakening branch,PWb12,1,43970.162
Pro-Weakening branch,PWb13,2,"43970.212,43970.214"
Pro-Weakening branch,PWb14,1,43970.156
Pro-Weakening branch,PWb15,1,43970.176
Con-Weakening branch,CWb1,3,"43970.51,43970.116,43970.57"
Con-Weakening branch,CWb2,3,"43970.138,43970.184,43970.182"
Con-Weakening branch,CWb3,7,"43970.72,43970.206,43970.230,43970.79,43970.76,43970.144,43970.74"
Con-Weakening branch,CWb4,1,43970.140
Con-Weakening branch,CWb5,1,43970.95
Con-Weakening branch,CWb6,3,"43970.108,43970.114,43970.110"
Con-Weakening branch,CWb7,1,43970.180
Con-Weakening branch,CWb8,3,"43970.118,43970.226,43970.218"
Con-Weakening branch,CWb9,1,43970.112
Con-Weakening branch,CWb10,1,43970.166
Con-Weakening branch,CWb11,1,43970.25
Con-Weakening branch,CWb12,3,"43970.170,43970.174,43970.172"
