Branch_Type,Branch_ID,Size,Arguments
# Debate File:,14121_T1of14_14121.3.json,,
# Target Argument:,14121.3,,
# Total Branches:,6,,

Pro-branch,Pb1,5,"14121.74,14121.174,14121.134,14121.111,14121.143"
Con-branch,Cb1,2,"14121.123,14121.463"
Unweakened Pro-branch,UnWPb1,2,"14121.74,14121.174"
Unweakened Con-branch,UnWCb1,1,14121.123
Pro-Weakening branch,PWb1,1,14121.134
Con-Weakening branch,CWb1,1,14121.463
