Branch_Type,Branch_ID,Size,Arguments
# Debate File:,14768_T16of37_14768.42.json,,
# Target Argument:,14768.42,,
# Total Branches:,27,,

Pro-branch,Pb1,1,14768.157
Pro-branch,Pb2,1,14768.297
Pro-branch,Pb3,1,14768.299
Pro-branch,Pb4,1,14768.307
Pro-branch,Pb5,1,14768.313
Pro-branch,Pb6,4,"14768.357,14768.385,14768.389,14768.387"
Pro-branch,Pb7,1,14768.359
Pro-branch,Pb8,1,14768.383
Con-branch,Cb1,1,14768.301
Con-branch,Cb2,1,14768.303
Con-branch,Cb3,3,"14768.305,14768.363,14768.361"
Con-branch,Cb4,1,14768.309
Unweakened Pro-branch,UnWPb1,1,14768.157
Unweakened Pro-branch,UnWPb2,1,14768.297
Unweakened Pro-branch,UnWPb3,1,14768.299
Unweakened Pro-branch,UnWPb4,1,14768.307
Unweakened Pro-branch,UnWPb5,1,14768.313
Unweakened Pro-branch,UnWPb6,2,"14768.357,14768.385"
Unweakened Pro-branch,UnWPb7,1,14768.359
Unweakened Pro-branch,UnWPb8,1,14768.383
Unweakened Con-branch,UnWCb1,1,14768.301
Unweakened Con-branch,UnWCb2,1,14768.303
Unweakened Con-branch,UnWCb3,2,"14768.305,14768.363"
Unweakened Con-branch,UnWCb4,1,14768.309
Pro-Weakening branch,PWb1,1,14768.387
Pro-Weakening branch,PWb2,1,14768.389
Con-Weakening branch,CWb1,1,14768.361
