Branch_Type,Branch_ID,Size,Arguments
# Debate File:,61025_T1of5_61025.3.json,,
# Target Argument:,61025.3,,
# Total Branches:,6,,

Pro-branch,Pb1,1,61025.13
Pro-branch,Pb2,1,61025.15
Pro-branch,Pb3,1,61025.35
Unweakened Pro-branch,UnWPb1,1,61025.13
Unweakened Pro-branch,UnWPb2,1,61025.15
Unweakened Pro-branch,UnWPb3,1,61025.35
