Branch_Type,Branch_ID,Size,Arguments
# Debate File:,37719_T22of29_37719.454.json,,
# Target Argument:,37719.454,,
# Total Branches:,3,,

Con-branch,Cb1,3,"37719.456,37719.458,37719.460"
Unweakened Con-branch,UnWCb1,1,37719.456
Con-Weakening branch,CWb1,2,"37719.458,37719.460"
