Branch_Type,Branch_ID,Size,Arguments
# Debate File:,28873_T4of4_28873.12.json,,
# Target Argument:,28873.12,,
# Total Branches:,2,,

Pro-branch,Pb1,1,28873.13
Unweakened Pro-branch,UnWPb1,1,28873.13
