Branch_Type,Branch_ID,Size,Arguments
# Debate File:,10297_T1of1_10297.1.json,,
# Target Argument:,10297.1,,
# Total Branches:,16,,

Pro-branch,Pb1,2,"10297.14,10297.41"
Pro-branch,Pb2,3,"10297.22,10297.44,10297.36"
Con-branch,Cb1,4,"10297.9,10297.43,10297.100,10297.42"
Con-branch,Cb2,4,"10297.18,10297.106,10297.23,10297.19"
Con-branch,Cb3,4,"10297.30,10297.38,10297.104,10297.33"
Unweakened Pro-branch,UnWPb1,2,"10297.14,10297.41"
Unweakened Pro-branch,UnWPb2,1,10297.22
Unweakened Con-branch,UnWCb1,2,"10297.9,10297.42"
Unweakened Con-branch,UnWCb2,3,"10297.18,10297.23,10297.19"
Unweakened Con-branch,UnWCb3,1,10297.30
Pro-Weakening branch,PWb1,1,10297.36
Pro-Weakening branch,PWb2,1,10297.44
Con-Weakening branch,CWb1,2,"10297.43,10297.100"
Con-Weakening branch,CWb2,1,10297.106
Con-Weakening branch,CWb3,1,10297.33
Con-Weakening branch,CWb4,2,"10297.38,10297.104"
