Branch_Type,Branch_ID,Size,Arguments
# Debate File:,28794_T2of8_28794.2.json,,
# Target Argument:,28794.2,,
# Total Branches:,2,,

Con-branch,Cb1,1,28794.15
Unweakened Con-branch,UnWCb1,1,28794.15
