Branch_Type,Branch_ID,Size,Arguments
# Debate File:,3654_T1of1_3654.1.json,,
# Target Argument:,3654.1,,
# Total Branches:,31,,

Pro-branch,Pb1,10,"3654.2,3654.87,3654.95,3654.85,3654.70,3654.72,3654.8,3654.74,3654.6,3654.9"
Pro-branch,Pb2,3,"3654.17,3654.55,3654.18"
Pro-branch,Pb3,8,"3654.19,3654.67,3654.13,3654.15,3654.41,3654.78,3654.52,3654.59"
Con-branch,Cb1,10,"3654.14,3654.71,3654.48,3654.20,3654.90,3654.22,3654.4,3654.11,3654.5,3654.16"
Con-branch,Cb2,4,"3654.21,3654.89,3654.38,3654.58"
Con-branch,Cb3,15,"3654.25,3654.83,3654.49,3654.42,3654.26,3654.80,3654.29,3654.79,3654.27,3654.31,3654.30,3654.35,3654.57,3654.36,3654.47"
Con-branch,Cb4,3,"3654.54,3654.75,3654.91"
Unweakened Pro-branch,UnWPb1,7,"3654.2,3654.87,3654.95,3654.8,3654.74,3654.6,3654.9"
Unweakened Pro-branch,UnWPb2,3,"3654.17,3654.55,3654.18"
Unweakened Pro-branch,UnWPb3,6,"3654.19,3654.67,3654.13,3654.15,3654.41,3654.78"
Unweakened Con-branch,UnWCb1,2,"3654.14,3654.20"
Unweakened Con-branch,UnWCb2,1,3654.21
Unweakened Con-branch,UnWCb3,2,"3654.25,3654.35"
Unweakened Con-branch,UnWCb4,2,"3654.54,3654.75"
Pro-Weakening branch,PWb1,2,"3654.70,3654.72"
Pro-Weakening branch,PWb2,1,3654.85
Pro-Weakening branch,PWb3,2,"3654.52,3654.59"
Con-Weakening branch,CWb1,3,"3654.4,3654.11,3654.5"
Con-Weakening branch,CWb2,1,3654.16
Con-Weakening branch,CWb3,1,3654.48
Con-Weakening branch,CWb4,2,"3654.38,3654.58"
Con-Weakening branch,CWb5,1,3654.89
Con-Weakening branch,CWb6,7,"3654.26,3654.80,3654.29,3654.79,3654.27,3654.31,3654.30"
Con-Weakening branch,CWb7,1,3654.42
Con-Weakening branch,CWb8,1,3654.49
Con-Weakening branch,CWb9,1,3654.83
Con-Weakening branch,CWb10,1,3654.22
Con-Weakening branch,CWb11,1,3654.90
Con-Weakening branch,CWb12,1,3654.91
Con-Weakening branch,CWb13,2,"3654.36,3654.47"
Con-Weakening branch,CWb14,1,3654.57
