Branch_Type,Branch_ID,Size,Arguments
# Debate File:,40744_T1of1_40744.3.json,,
# Target Argument:,40744.3,,
# Total Branches:,6,,

Pro-branch,Pb1,4,"40744.7,40744.19,40744.17,40744.9"
Con-branch,Cb1,6,"40744.5,40744.21,40744.15,40744.23,40744.11,40744.13"
Unweakened Pro-branch,UnWPb1,4,"40744.7,40744.19,40744.17,40744.9"
Unweakened Con-branch,UnWCb1,2,"40744.5,40744.21"
Con-Weakening branch,CWb1,2,"40744.11,40744.13"
Con-Weakening branch,CWb2,2,"40744.15,40744.23"
