Branch_Type,Branch_ID,Size,Arguments
# Debate File:,23796_T1of1_23796.1.json,,
# Target Argument:,23796.1,,
# Total Branches:,23,,

Pro-branch,Pb1,3,"23796.9,23796.36,23796.13"
Pro-branch,Pb2,1,23796.11
Pro-branch,Pb3,1,23796.14
Pro-branch,Pb4,1,23796.17
Con-branch,Cb1,4,"23796.2,23796.16,23796.15,23796.3"
Con-branch,Cb2,6,"23796.4,23796.19,23796.18,23796.35,23796.21,23796.7"
Con-branch,Cb3,3,"23796.10,23796.38,23796.37"
Con-branch,Cb4,6,"23796.24,23796.23,23796.12,23796.29,23796.25,23796.31"
Unweakened Pro-branch,UnWPb1,1,23796.9
Unweakened Pro-branch,UnWPb2,1,23796.11
Unweakened Pro-branch,UnWPb3,1,23796.14
Unweakened Pro-branch,UnWPb4,1,23796.17
Unweakened Con-branch,UnWCb1,3,"23796.2,23796.16,23796.15"
Unweakened Con-branch,UnWCb2,2,"23796.4,23796.19"
Unweakened Con-branch,UnWCb3,1,23796.10
Unweakened Con-branch,UnWCb4,6,"23796.24,23796.23,23796.12,23796.29,23796.25,23796.31"
Pro-Weakening branch,PWb1,1,23796.13
Pro-Weakening branch,PWb2,1,23796.36
Con-Weakening branch,CWb1,1,23796.3
Con-Weakening branch,CWb2,1,23796.7
Con-Weakening branch,CWb3,3,"23796.18,23796.35,23796.21"
Con-Weakening branch,CWb4,1,23796.37
Con-Weakening branch,CWb5,1,23796.38
