Branch_Type,Branch_ID,Size,Arguments
# Debate File:,54627_T3of9_54627.7.json,,
# Target Argument:,54627.7,,
# Total Branches:,7,,

Pro-branch,Pb1,3,"54627.63,54627.71,54627.69"
Con-branch,Cb1,1,54627.23
Con-branch,Cb2,1,54627.25
Unweakened Pro-branch,UnWPb1,2,"54627.63,54627.71"
Unweakened Con-branch,UnWCb1,1,54627.23
Unweakened Con-branch,UnWCb2,1,54627.25
Pro-Weakening branch,PWb1,1,54627.69
