Branch_Type,Branch_ID,Size,Arguments
# Debate File:,60163_T1of1_60163.3.json,,
# Target Argument:,60163.3,,
# Total Branches:,12,,

Pro-branch,Pb1,4,"60163.5,60163.21,60163.13,60163.15"
Pro-branch,Pb2,1,60163.11
Pro-branch,Pb3,1,60163.17
Con-branch,Cb1,1,60163.7
Con-branch,Cb2,2,"60163.9,60163.19"
Unweakened Pro-branch,UnWPb1,3,"60163.5,60163.21,60163.13"
Unweakened Pro-branch,UnWPb2,1,60163.11
Unweakened Pro-branch,UnWPb3,1,60163.17
Unweakened Con-branch,UnWCb1,1,60163.7
Unweakened Con-branch,UnWCb2,1,60163.9
Pro-Weakening branch,PWb1,1,60163.15
Con-Weakening branch,CWb1,1,60163.19
