Branch_Type,Branch_ID,Size,Arguments
# Debate File:,25156_T1of7_25156.3.json,,
# Target Argument:,25156.3,,
# Total Branches:,9,,

Pro-branch,Pb1,2,"25156.16,25156.35"
Pro-branch,Pb2,2,"25156.18,25156.87"
Pro-branch,Pb3,1,25156.33
Con-branch,Cb1,1,25156.22
Unweakened Pro-branch,UnWPb1,2,"25156.16,25156.35"
Unweakened Pro-branch,UnWPb2,1,25156.18
Unweakened Pro-branch,UnWPb3,1,25156.33
Unweakened Con-branch,UnWCb1,1,25156.22
Pro-Weakening branch,PWb1,1,25156.87
