Branch_Type,Branch_ID,Size,Arguments
# Debate File:,46180_T8of29_46180.17.json,,
# Target Argument:,46180.17,,
# Total Branches:,5,,

Pro-branch,Pb1,2,"46180.115,46180.117"
Con-branch,Cb1,1,46180.233
Unweakened Pro-branch,UnWPb1,1,46180.115
Unweakened Con-branch,UnWCb1,1,46180.233
Pro-Weakening branch,PWb1,1,46180.117
