Branch_Type,Branch_ID,Size,Arguments
# Debate File:,14768_T1of37_14768.1.json,,
# Target Argument:,14768.1,,
# Total Branches:,8,,

Pro-branch,Pb1,2,"14768.2,14768.3"
Pro-branch,Pb2,1,14768.163
Con-branch,Cb1,1,14768.153
Con-branch,Cb2,1,14768.165
Unweakened Pro-branch,UnWPb1,2,"14768.2,14768.3"
Unweakened Pro-branch,UnWPb2,1,14768.163
Unweakened Con-branch,UnWCb1,1,14768.153
Unweakened Con-branch,UnWCb2,1,14768.165
