Branch_Type,Branch_ID,Size,Arguments
# Debate File:,41585_T5of10_41585.11.json,,
# Target Argument:,41585.11,,
# Total Branches:,4,,

Con-branch,Cb1,1,41585.33
Con-branch,Cb2,1,41585.35
Unweakened Con-branch,UnWCb1,1,41585.33
Unweakened Con-branch,UnWCb2,1,41585.35
