Branch_Type,Branch_ID,Size,Arguments
# Debate File:,37726_T1of1_37726.3.json,,
# Target Argument:,37726.3,,
# Total Branches:,33,,

Pro-branch,Pb1,2,"37726.173,37726.201"
Pro-branch,Pb2,1,37726.175
Pro-branch,Pb3,2,"37726.177,37726.195"
Pro-branch,Pb4,1,37726.179
Pro-branch,Pb5,2,"37726.193,37726.210"
Con-branch,Cb1,79,"37726.11,37726.203,37726.67,37726.167,37726.169,37726.4,37726.20,37726.187,37726.189,37726.163,37726.45,37726.62,37726.64,37726.60,37726.66,37726.43,37726.36,37726.34,37726.100,37726.42,37726.74,37726.21,37726.41,37726.32,37726.19,37726.131,37726.154,37726.23,37726.139,37726.22,37726.130,37726.133,37726.102,37726.71,37726.39,37726.37,37726.97,37726.121,37726.128,37726.93,37726.95,37726.91,37726.31,37726.25,37726.124,37726.98,37726.104,37726.106,37726.79,37726.69,37726.109,37726.148,37726.115,37726.111,37726.119,37726.117,37726.113,37726.107,37726.145,37726.147,37726.85,37726.87,37726.75,37726.8,37726.58,37726.49,37726.56,37726.51,37726.29,37726.52,37726.54,37726.13,37726.9,37726.12,37726.83,37726.81,37726.7,37726.5,37726.6"
Con-branch,Cb2,1,37726.191
Con-branch,Cb3,1,37726.197
Unweakened Pro-branch,UnWPb1,1,37726.173
Unweakened Pro-branch,UnWPb2,1,37726.175
Unweakened Pro-branch,UnWPb3,1,37726.177
Unweakened Pro-branch,UnWPb4,1,37726.179
Unweakened Pro-branch,UnWPb5,1,37726.193
Unweakened Con-branch,UnWCb1,29,"37726.11,37726.67,37726.131,37726.154,37726.23,37726.139,37726.22,37726.130,37726.133,37726.71,37726.25,37726.104,37726.106,37726.69,37726.109,37726.148,37726.111,37726.113,37726.107,37726.145,37726.147,37726.75,37726.8,37726.13,37726.9,37726.12,37726.7,37726.5,37726.6"
Unweakened Con-branch,UnWCb2,1,37726.191
Unweakened Con-branch,UnWCb3,1,37726.197
Pro-Weakening branch,PWb1,1,37726.201
Pro-Weakening branch,PWb2,1,37726.195
Pro-Weakening branch,PWb3,1,37726.210
Con-Weakening branch,CWb1,2,"37726.85,37726.87"
Con-Weakening branch,CWb2,3,"37726.29,37726.52,37726.54"
Con-Weakening branch,CWb3,3,"37726.49,37726.56,37726.51"
Con-Weakening branch,CWb4,1,37726.58
Con-Weakening branch,CWb5,1,37726.115
Con-Weakening branch,CWb6,1,37726.79
Con-Weakening branch,CWb7,2,"37726.124,37726.98"
Con-Weakening branch,CWb8,20,"37726.4,37726.20,37726.187,37726.189,37726.163,37726.45,37726.62,37726.64,37726.60,37726.66,37726.43,37726.36,37726.34,37726.100,37726.42,37726.74,37726.21,37726.41,37726.32,37726.19"
Con-Weakening branch,CWb9,2,"37726.167,37726.169"
Con-Weakening branch,CWb10,1,37726.83
Con-Weakening branch,CWb11,1,37726.117
Con-Weakening branch,CWb12,1,37726.119
Con-Weakening branch,CWb13,9,"37726.39,37726.37,37726.97,37726.121,37726.128,37726.93,37726.95,37726.91,37726.31"
Con-Weakening branch,CWb14,1,37726.102
