Branch_Type,Branch_ID,Size,Arguments
# Debate File:,47313_T8of13_47313.216.json,,
# Target Argument:,47313.216,,
# Total Branches:,2,,

Pro-branch,Pb1,1,47313.1623
Unweakened Pro-branch,UnWPb1,1,47313.1623
