Branch_Type,Branch_ID,Size,Arguments
# Debate File:,44993_T4of4_44993.9.json,,
# Target Argument:,44993.9,,
# Total Branches:,27,,

Pro-branch,Pb1,5,"44993.134,44993.371,44993.341,44993.138,44993.136"
Pro-branch,Pb2,4,"44993.369,44993.381,44993.383,44993.379"
Pro-branch,Pb3,3,"44993.373,44993.377,44993.375"
Pro-branch,Pb4,1,44993.405
Con-branch,Cb1,23,"44993.13,44993.367,44993.365,44993.397,44993.399,44993.403,44993.401,44993.387,44993.395,44993.389,44993.393,44993.391,44993.347,44993.355,44993.357,44993.351,44993.353,44993.349,44993.254,44993.345,44993.11,44993.343,44993.385"
Con-branch,Cb2,5,"44993.140,44993.148,44993.146,44993.144,44993.142"
Con-branch,Cb3,3,"44993.359,44993.361,44993.363"
Unweakened Pro-branch,UnWPb1,4,"44993.134,44993.371,44993.138,44993.136"
Unweakened Pro-branch,UnWPb2,1,44993.369
Unweakened Pro-branch,UnWPb3,1,44993.373
Unweakened Pro-branch,UnWPb4,1,44993.405
Unweakened Con-branch,UnWCb1,9,"44993.13,44993.367,44993.365,44993.347,44993.355,44993.351,44993.349,44993.254,44993.11"
Unweakened Con-branch,UnWCb2,4,"44993.140,44993.148,44993.146,44993.144"
Unweakened Con-branch,UnWCb3,2,"44993.359,44993.361"
Pro-Weakening branch,PWb1,1,44993.341
Pro-Weakening branch,PWb2,1,44993.379
Pro-Weakening branch,PWb3,2,"44993.381,44993.383"
Pro-Weakening branch,PWb4,1,44993.375
Pro-Weakening branch,PWb5,1,44993.377
Con-Weakening branch,CWb1,1,44993.142
Con-Weakening branch,CWb2,2,"44993.343,44993.385"
Con-Weakening branch,CWb3,1,44993.345
Con-Weakening branch,CWb4,5,"44993.387,44993.395,44993.389,44993.393,44993.391"
Con-Weakening branch,CWb5,4,"44993.397,44993.399,44993.403,44993.401"
Con-Weakening branch,CWb6,1,44993.363
Con-Weakening branch,CWb7,1,44993.353
Con-Weakening branch,CWb8,1,44993.357
