Branch_Type,Branch_ID,Size,Arguments
# Debate File:,48725_T6of18_48725.13.json,,
# Target Argument:,48725.13,,
# Total Branches:,4,,

Con-branch,Cb1,1,48725.155
Con-branch,Cb2,1,48725.157
Unweakened Con-branch,UnWCb1,1,48725.155
Unweakened Con-branch,UnWCb2,1,48725.157
