Branch_Type,Branch_ID,Size,Arguments
# Debate File:,58105_T1of6_58105.3.json,,
# Target Argument:,58105.3,,
# Total Branches:,6,,

Pro-branch,Pb1,1,58105.39
Pro-branch,Pb2,1,58105.85
Con-branch,Cb1,1,58105.77
Unweakened Pro-branch,UnWPb1,1,58105.39
Unweakened Pro-branch,UnWPb2,1,58105.85
Unweakened Con-branch,UnWCb1,1,58105.77
