Branch_Type,Branch_ID,Size,Arguments
# Debate File:,43548_T13of13_43548.27.json,,
# Target Argument:,43548.27,,
# Total Branches:,5,,

Pro-branch,Pb1,1,43548.144
Con-branch,Cb1,3,"43548.142,43548.146,43548.165"
Unweakened Pro-branch,UnWPb1,1,43548.144
Unweakened Con-branch,UnWCb1,1,43548.142
Con-Weakening branch,CWb1,2,"43548.146,43548.165"
