Branch_Type,Branch_ID,Size,Arguments
# Debate File:,18150_T1of4_18150.1.json,,
# Target Argument:,18150.1,,
# Total Branches:,8,,

Pro-branch,Pb1,3,"18150.11,18150.17,18150.16"
Pro-branch,Pb2,1,18150.18
Con-branch,Cb1,2,"18150.12,18150.20"
Unweakened Pro-branch,UnWPb1,2,"18150.11,18150.16"
Unweakened Pro-branch,UnWPb2,1,18150.18
Unweakened Con-branch,UnWCb1,1,18150.12
Pro-Weakening branch,PWb1,1,18150.17
Con-Weakening branch,CWb1,1,18150.20
