Branch_Type,Branch_ID,Size,Arguments
# Debate File:,7121_T7of10_7121.218.json,,
# Target Argument:,7121.218,,
# Total Branches:,15,,

Pro-branch,Pb1,4,"7121.221,7121.803,7121.295,7121.294"
Pro-branch,Pb2,2,"7121.329,7121.686"
Pro-branch,Pb3,3,"7121.684,7121.801,7121.782"
Con-branch,Cb1,3,"7121.268,7121.809,7121.651"
Con-branch,Cb2,3,"7121.805,7121.811,7121.807"
Unweakened Pro-branch,UnWPb1,2,"7121.221,7121.803"
Unweakened Pro-branch,UnWPb2,2,"7121.329,7121.686"
Unweakened Pro-branch,UnWPb3,2,"7121.684,7121.782"
Unweakened Con-branch,UnWCb1,2,"7121.268,7121.809"
Unweakened Con-branch,UnWCb2,2,"7121.805,7121.811"
Pro-Weakening branch,PWb1,1,7121.294
Pro-Weakening branch,PWb2,1,7121.295
Pro-Weakening branch,PWb3,1,7121.801
Con-Weakening branch,CWb1,1,7121.651
Con-Weakening branch,CWb2,1,7121.807
