Branch_Type,Branch_ID,Size,Arguments
# Debate File:,30048_T1of1_30048.1.json,,
# Target Argument:,30048.1,,
# Total Branches:,14,,

Pro-branch,Pb1,7,"30048.4,30048.28,30048.29,30048.22,30048.25,30048.24,30048.23"
Pro-branch,Pb2,4,"30048.5,30048.18,30048.7,30048.6"
Pro-branch,Pb3,10,"30048.10,30048.19,30048.13,30048.12,30048.11,30048.15,30048.27,30048.26,30048.21,30048.20"
Con-branch,Cb1,3,"30048.2,30048.60,30048.9"
Con-branch,Cb2,6,"30048.3,30048.58,30048.14,30048.63,30048.67,30048.65"
Unweakened Pro-branch,UnWPb1,7,"30048.4,30048.28,30048.29,30048.22,30048.25,30048.24,30048.23"
Unweakened Pro-branch,UnWPb2,3,"30048.5,30048.18,30048.6"
Unweakened Pro-branch,UnWPb3,5,"30048.10,30048.19,30048.13,30048.12,30048.11"
Unweakened Con-branch,UnWCb1,2,"30048.2,30048.60"
Unweakened Con-branch,UnWCb2,3,"30048.3,30048.58,30048.14"
Pro-Weakening branch,PWb1,5,"30048.15,30048.27,30048.26,30048.21,30048.20"
Pro-Weakening branch,PWb2,1,30048.7
Con-Weakening branch,CWb1,1,30048.9
Con-Weakening branch,CWb2,3,"30048.63,30048.67,30048.65"
