Branch_Type,Branch_ID,Size,Arguments
# Debate File:,54030_T1of1_54030.3.json,,
# Target Argument:,54030.3,,
# Total Branches:,31,,

Pro-branch,Pb1,8,"54030.13,54030.83,54030.49,54030.39,54030.23,54030.73,54030.43,54030.41"
Pro-branch,Pb2,3,"54030.15,54030.69,54030.51"
Pro-branch,Pb3,8,"54030.17,54030.53,54030.55,54030.21,54030.67,54030.61,54030.19,54030.45"
Con-branch,Cb1,8,"54030.7,54030.85,54030.79,54030.59,54030.35,54030.33,54030.27,54030.81"
Con-branch,Cb2,9,"54030.9,54030.89,54030.71,54030.65,54030.77,54030.75,54030.31,54030.29,54030.25"
Con-branch,Cb3,5,"54030.37,54030.87,54030.57,54030.47,54030.63"
Unweakened Pro-branch,UnWPb1,2,"54030.13,54030.83"
Unweakened Pro-branch,UnWPb2,2,"54030.15,54030.69"
Unweakened Pro-branch,UnWPb3,3,"54030.17,54030.21,54030.67"
Unweakened Con-branch,UnWCb1,3,"54030.7,54030.85,54030.27"
Unweakened Con-branch,UnWCb2,3,"54030.9,54030.89,54030.71"
Unweakened Con-branch,UnWCb3,2,"54030.37,54030.47"
Pro-Weakening branch,PWb1,4,"54030.23,54030.73,54030.43,54030.41"
Pro-Weakening branch,PWb2,1,54030.39
Pro-Weakening branch,PWb3,1,54030.49
Pro-Weakening branch,PWb4,1,54030.51
Pro-Weakening branch,PWb5,2,"54030.19,54030.45"
Pro-Weakening branch,PWb6,2,"54030.53,54030.55"
Pro-Weakening branch,PWb7,1,54030.61
Con-Weakening branch,CWb1,1,54030.33
Con-Weakening branch,CWb2,1,54030.35
Con-Weakening branch,CWb3,1,54030.59
Con-Weakening branch,CWb4,1,54030.79
Con-Weakening branch,CWb5,1,54030.25
Con-Weakening branch,CWb6,1,54030.29
Con-Weakening branch,CWb7,1,54030.31
Con-Weakening branch,CWb8,3,"54030.65,54030.77,54030.75"
Con-Weakening branch,CWb9,1,54030.57
Con-Weakening branch,CWb10,1,54030.87
Con-Weakening branch,CWb11,1,54030.81
Con-Weakening branch,CWb12,1,54030.63
