Branch_Type,Branch_ID,Size,Arguments
# Debate File:,55122_T1of1_55122.3.json,,
# Target Argument:,55122.3,,
# Total Branches:,16,,

Pro-branch,Pb1,5,"55122.33,55122.88,55122.83,55122.45,55122.43"
Pro-branch,Pb2,7,"55122.72,55122.80,55122.95,55122.85,55122.29,55122.41,55122.39"
Con-branch,Cb1,20,"55122.57,55122.105,55122.92,55122.90,55122.78,55122.51,55122.31,55122.35,55122.9,55122.74,55122.76,55122.55,55122.11,55122.23,55122.21,55122.19,55122.17,55122.47,55122.49,55122.53"
Con-branch,Cb2,9,"55122.61,55122.97,55122.103,55122.101,55122.99,55122.13,55122.27,55122.25,55122.15"
Unweakened Pro-branch,UnWPb1,3,"55122.33,55122.45,55122.43"
Unweakened Pro-branch,UnWPb2,1,55122.72
Unweakened Con-branch,UnWCb1,9,"55122.57,55122.92,55122.90,55122.11,55122.23,55122.21,55122.19,55122.17,55122.47"
Unweakened Con-branch,UnWCb2,5,"55122.61,55122.97,55122.103,55122.101,55122.99"
Pro-Weakening branch,PWb1,1,55122.83
Pro-Weakening branch,PWb2,1,55122.88
Pro-Weakening branch,PWb3,6,"55122.80,55122.95,55122.85,55122.29,55122.41,55122.39"
Con-Weakening branch,CWb1,7,"55122.51,55122.31,55122.35,55122.9,55122.74,55122.76,55122.55"
Con-Weakening branch,CWb2,1,55122.78
Con-Weakening branch,CWb3,1,55122.105
Con-Weakening branch,CWb4,4,"55122.13,55122.27,55122.25,55122.15"
Con-Weakening branch,CWb5,2,"55122.49,55122.53"
