Branch_Type,Branch_ID,Size,Arguments
# Debate File:,9157_T1of1_9157.1.json,,
# Target Argument:,9157.1,,
# Total Branches:,18,,

Pro-branch,Pb1,2,"9157.2,9157.11"
Pro-branch,Pb2,2,"9157.3,9157.9"
Pro-branch,Pb3,2,"9157.7,9157.8"
Pro-branch,Pb4,1,9157.10
Con-branch,Cb1,1,9157.4
Con-branch,Cb2,3,"9157.5,9157.15,9157.13"
Con-branch,Cb3,2,"9157.6,9157.14"
Unweakened Pro-branch,UnWPb1,1,9157.2
Unweakened Pro-branch,UnWPb2,1,9157.3
Unweakened Pro-branch,UnWPb3,1,9157.7
Unweakened Pro-branch,UnWPb4,1,9157.10
Unweakened Con-branch,UnWCb1,1,9157.4
Unweakened Con-branch,UnWCb2,3,"9157.5,9157.15,9157.13"
Unweakened Con-branch,UnWCb3,1,9157.6
Pro-Weakening branch,PWb1,1,9157.11
Pro-Weakening branch,PWb2,1,9157.9
Pro-Weakening branch,PWb3,1,9157.8
Con-Weakening branch,CWb1,1,9157.14
