Branch_Type,Branch_ID,Size,Arguments
# Debate File:,18590_T1of1_18590.1.json,,
# Target Argument:,18590.1,,
# Total Branches:,27,,

Pro-branch,Pb1,11,"18590.2,18590.7,18590.25,18590.136,18590.33,18590.23,18590.19,18590.21,18590.22,18590.20,18590.12"
Pro-branch,Pb2,4,"18590.3,18590.10,18590.34,18590.13"
Pro-branch,Pb3,8,"18590.14,18590.27,18590.28,18590.26,18590.24,18590.16,18590.15,18590.29"
Con-branch,Cb1,3,"18590.5,18590.18,18590.35"
Con-branch,Cb2,14,"18590.9,18590.52,18590.53,18590.40,18590.4,18590.138,18590.36,18590.47,18590.54,18590.48,18590.43,18590.11,18590.51,18590.60"
Con-branch,Cb3,3,"18590.65,18590.78,18590.66"
Con-branch,Cb4,1,18590.140
Unweakened Pro-branch,UnWPb1,5,"18590.2,18590.7,18590.23,18590.19,18590.20"
Unweakened Pro-branch,UnWPb2,2,"18590.3,18590.13"
Unweakened Pro-branch,UnWPb3,4,"18590.14,18590.24,18590.16,18590.15"
Unweakened Con-branch,UnWCb1,2,"18590.5,18590.18"
Unweakened Con-branch,UnWCb2,7,"18590.9,18590.52,18590.40,18590.4,18590.138,18590.47,18590.43"
Unweakened Con-branch,UnWCb3,2,"18590.65,18590.66"
Unweakened Con-branch,UnWCb4,1,18590.140
Pro-Weakening branch,PWb1,1,18590.12
Pro-Weakening branch,PWb2,3,"18590.25,18590.136,18590.33"
Pro-Weakening branch,PWb3,1,18590.34
Pro-Weakening branch,PWb4,2,"18590.27,18590.28"
Pro-Weakening branch,PWb5,2,"18590.21,18590.22"
Pro-Weakening branch,PWb6,1,18590.29
Con-Weakening branch,CWb1,3,"18590.11,18590.51,18590.60"
Con-Weakening branch,CWb2,1,18590.78
Con-Weakening branch,CWb3,1,18590.35
Con-Weakening branch,CWb4,1,18590.48
Con-Weakening branch,CWb5,1,18590.54
Con-Weakening branch,CWb6,1,18590.36
Con-Weakening branch,CWb7,1,18590.53
