Branch_Type,Branch_ID,Size,Arguments
# Debate File:,61242_T3of6_61242.7.json,,
# Target Argument:,61242.7,,
# Total Branches:,4,,

Pro-branch,Pb1,2,"61242.15,61242.23"
Con-branch,Cb1,1,61242.27
Unweakened Pro-branch,UnWPb1,2,"61242.15,61242.23"
Unweakened Con-branch,UnWCb1,1,61242.27
