Branch_Type,Branch_ID,Size,Arguments
# Debate File:,3093_T5of6_3093.18.json,,
# Target Argument:,3093.18,,
# Total Branches:,4,,

Pro-branch,Pb1,1,3093.19
Con-branch,Cb1,1,3093.42
Unweakened Pro-branch,UnWPb1,1,3093.19
Unweakened Con-branch,UnWCb1,1,3093.42
