Branch_Type,Branch_ID,Size,Arguments
# Debate File:,47200_T1of1_47200.3.json,,
# Target Argument:,47200.3,,
# Total Branches:,47,,

Pro-branch,Pb1,17,"47200.141,47200.536,47200.543,47200.592,47200.594,47200.532,47200.522,47200.530,47200.528,47200.240,47200.518,47200.378,47200.449,47200.541,47200.136,47200.181,47200.183"
Pro-branch,Pb2,62,"47200.283,47200.425,47200.200,47200.430,47200.585,47200.179,47200.491,47200.177,47200.96,47200.477,47200.134,47200.204,47200.202,47200.421,47200.132,47200.65,47200.126,47200.67,47200.69,47200.534,47200.35,47200.7,47200.9,47200.165,47200.353,47200.495,47200.493,47200.351,47200.341,47200.374,47200.347,47200.198,47200.345,47200.343,47200.339,47200.376,47200.358,47200.356,47200.118,47200.175,47200.163,47200.37,47200.507,47200.505,47200.17,47200.27,47200.41,47200.349,47200.297,47200.436,47200.89,47200.87,47200.102,47200.108,47200.110,47200.116,47200.112,47200.100,47200.114,47200.106,47200.104,47200.167"
Pro-branch,Pb3,1,47200.596
Pro-branch,Pb4,1,47200.610
Con-branch,Cb1,30,"47200.223,47200.555,47200.573,47200.569,47200.565,47200.567,47200.559,47200.563,47200.561,47200.557,47200.497,47200.553,47200.551,47200.483,47200.485,47200.487,47200.280,47200.509,47200.206,47200.189,47200.520,47200.514,47200.208,47200.71,47200.547,47200.473,47200.462,47200.409,47200.411,47200.73"
Con-branch,Cb2,47,"47200.308,47200.589,47200.587,47200.394,47200.575,47200.465,47200.583,47200.579,47200.577,47200.365,47200.581,47200.173,47200.363,47200.499,47200.469,47200.467,47200.272,47200.263,47200.270,47200.501,47200.481,47200.479,47200.403,47200.45,47200.321,47200.471,47200.460,47200.440,47200.438,47200.274,47200.276,47200.317,47200.445,47200.242,47200.252,47200.78,47200.247,47200.475,47200.443,47200.458,47200.392,47200.331,47200.327,47200.503,47200.83,47200.250,47200.254"
Unweakened Pro-branch,UnWPb1,4,"47200.141,47200.518,47200.449,47200.136"
Unweakened Pro-branch,UnWPb2,16,"47200.283,47200.425,47200.96,47200.134,47200.202,47200.421,47200.132,47200.65,47200.126,47200.297,47200.89,47200.87,47200.102,47200.100,47200.114,47200.104"
Unweakened Pro-branch,UnWPb3,1,47200.596
Unweakened Pro-branch,UnWPb4,1,47200.610
Unweakened Con-branch,UnWCb1,13,"47200.223,47200.555,47200.565,47200.567,47200.559,47200.563,47200.561,47200.557,47200.280,47200.206,47200.71,47200.409,47200.73"
Unweakened Con-branch,UnWCb2,19,"47200.308,47200.589,47200.587,47200.321,47200.471,47200.460,47200.274,47200.276,47200.317,47200.242,47200.252,47200.78,47200.247,47200.475,47200.331,47200.327,47200.83,47200.250,47200.254"
Pro-Weakening branch,PWb1,4,"47200.522,47200.530,47200.528,47200.240"
Pro-Weakening branch,PWb2,5,"47200.536,47200.543,47200.592,47200.594,47200.532"
Pro-Weakening branch,PWb3,27,"47200.7,47200.9,47200.165,47200.353,47200.495,47200.493,47200.351,47200.341,47200.374,47200.347,47200.198,47200.345,47200.343,47200.339,47200.376,47200.358,47200.356,47200.118,47200.175,47200.163,47200.37,47200.507,47200.505,47200.17,47200.27,47200.41,47200.349"
Pro-Weakening branch,PWb4,1,47200.541
Pro-Weakening branch,PWb5,1,47200.378
Pro-Weakening branch,PWb6,1,47200.534
Pro-Weakening branch,PWb7,2,"47200.67,47200.69"
Pro-Weakening branch,PWb8,1,47200.167
Pro-Weakening branch,PWb9,1,47200.436
Pro-Weakening branch,PWb10,5,"47200.430,47200.585,47200.179,47200.491,47200.177"
Pro-Weakening branch,PWb11,1,47200.200
Pro-Weakening branch,PWb12,2,"47200.181,47200.183"
Pro-Weakening branch,PWb13,1,47200.106
Pro-Weakening branch,PWb14,1,47200.112
Pro-Weakening branch,PWb15,3,"47200.108,47200.110,47200.116"
Pro-Weakening branch,PWb16,1,47200.35
Pro-Weakening branch,PWb17,1,47200.477
Pro-Weakening branch,PWb18,1,47200.204
Con-Weakening branch,CWb1,4,"47200.189,47200.520,47200.514,47200.208"
Con-Weakening branch,CWb2,3,"47200.483,47200.485,47200.487"
Con-Weakening branch,CWb3,3,"47200.497,47200.553,47200.551"
Con-Weakening branch,CWb4,6,"47200.270,47200.501,47200.481,47200.479,47200.403,47200.45"
Con-Weakening branch,CWb5,7,"47200.173,47200.363,47200.499,47200.469,47200.467,47200.272,47200.263"
Con-Weakening branch,CWb6,8,"47200.394,47200.575,47200.465,47200.583,47200.579,47200.577,47200.365,47200.581"
Con-Weakening branch,CWb7,1,47200.411
Con-Weakening branch,CWb8,3,"47200.547,47200.473,47200.462"
Con-Weakening branch,CWb9,1,47200.509
Con-Weakening branch,CWb10,1,47200.569
Con-Weakening branch,CWb11,1,47200.573
Con-Weakening branch,CWb12,1,47200.392
Con-Weakening branch,CWb13,2,"47200.443,47200.458"
Con-Weakening branch,CWb14,1,47200.445
Con-Weakening branch,CWb15,1,47200.438
Con-Weakening branch,CWb16,1,47200.440
Con-Weakening branch,CWb17,1,47200.503
