Branch_Type,Branch_ID,Size,Arguments
# Debate File:,60955_T17of18_60955.63.json,,
# Target Argument:,60955.63,,
# Total Branches:,7,,

Pro-branch,Pb1,3,"60955.368,60955.371,60955.65"
Con-branch,Cb1,4,"60955.360,60955.366,60955.364,60955.362"
Unweakened Pro-branch,UnWPb1,2,"60955.368,60955.65"
Unweakened Con-branch,UnWCb1,2,"60955.360,60955.362"
Pro-Weakening branch,PWb1,1,60955.371
Con-Weakening branch,CWb1,1,60955.364
Con-Weakening branch,CWb2,1,60955.366
