Branch_Type,Branch_ID,Size,Arguments
# Debate File:,39578_T6of9_39578.13.json,,
# Target Argument:,39578.13,,
# Total Branches:,5,,

Pro-branch,Pb1,2,"39578.19,39578.124"
Con-branch,Cb1,2,"39578.43,39578.66"
Unweakened Pro-branch,UnWPb1,2,"39578.19,39578.124"
Unweakened Con-branch,UnWCb1,1,39578.43
Con-Weakening branch,CWb1,1,39578.66
