Branch_Type,Branch_ID,Size,Arguments
# Debate File:,17895_T2of4_17895.2.json,,
# Target Argument:,17895.2,,
# Total Branches:,12,,

Pro-branch,Pb1,1,17895.14
Pro-branch,Pb2,2,"17895.21,17895.30"
Con-branch,Cb1,2,"17895.8,17895.24"
Con-branch,Cb2,2,"17895.11,17895.15"
Con-branch,Cb3,2,"17895.17,17895.86"
Unweakened Pro-branch,UnWPb1,1,17895.14
Unweakened Pro-branch,UnWPb2,1,17895.21
Unweakened Con-branch,UnWCb1,2,"17895.8,17895.24"
Unweakened Con-branch,UnWCb2,1,17895.11
Unweakened Con-branch,UnWCb3,2,"17895.17,17895.86"
Pro-Weakening branch,PWb1,1,17895.30
Con-Weakening branch,CWb1,1,17895.15
