Branch_Type,Branch_ID,Size,Arguments
# Debate File:,37719_T15of29_37719.293.json,,
# Target Argument:,37719.293,,
# Total Branches:,6,,

Pro-branch,Pb1,1,37719.295
Pro-branch,Pb2,3,"37719.301,37719.309,37719.307"
Con-branch,Cb1,1,37719.345
Unweakened Pro-branch,UnWPb1,1,37719.295
Unweakened Pro-branch,UnWPb2,3,"37719.301,37719.309,37719.307"
Unweakened Con-branch,UnWCb1,1,37719.345
