Branch_Type,Branch_ID,Size,Arguments
# Debate File:,28772_T12of23_28772.193.json,,
# Target Argument:,28772.193,,
# Total Branches:,12,,

Pro-branch,Pb1,7,"28772.195,28772.557,28772.559,28772.201,28772.199,28772.555,28772.197"
Pro-branch,Pb2,2,"28772.395,28772.397"
Con-branch,Cb1,3,"28772.203,28772.215,28772.207"
Con-branch,Cb2,2,"28772.205,28772.393"
Unweakened Pro-branch,UnWPb1,4,"28772.195,28772.557,28772.559,28772.197"
Unweakened Pro-branch,UnWPb2,2,"28772.395,28772.397"
Unweakened Con-branch,UnWCb1,1,28772.203
Unweakened Con-branch,UnWCb2,1,28772.205
Pro-Weakening branch,PWb1,2,"28772.199,28772.555"
Pro-Weakening branch,PWb2,1,28772.201
Con-Weakening branch,CWb1,2,"28772.215,28772.207"
Con-Weakening branch,CWb2,1,28772.393
