Branch_Type,Branch_ID,Size,Arguments
# Debate File:,43548_T7of13_43548.15.json,,
# Target Argument:,43548.15,,
# Total Branches:,11,,

Pro-branch,Pb1,2,"43548.79,43548.89"
Pro-branch,Pb2,1,43548.95
Pro-branch,Pb3,1,43548.128
Con-branch,Cb1,1,43548.75
Con-branch,Cb2,1,43548.77
Unweakened Pro-branch,UnWPb1,1,43548.79
Unweakened Pro-branch,UnWPb2,1,43548.95
Unweakened Pro-branch,UnWPb3,1,43548.128
Unweakened Con-branch,UnWCb1,1,43548.75
Unweakened Con-branch,UnWCb2,1,43548.77
Pro-Weakening branch,PWb1,1,43548.89
