Branch_Type,Branch_ID,Size,Arguments
# Debate File:,57546_T11of24_57546.23.json,,
# Target Argument:,57546.23,,
# Total Branches:,8,,

Pro-branch,Pb1,1,57546.117
Pro-branch,Pb2,1,57546.423
Con-branch,Cb1,1,57546.113
Con-branch,Cb2,1,57546.115
Unweakened Pro-branch,UnWPb1,1,57546.117
Unweakened Pro-branch,UnWPb2,1,57546.423
Unweakened Con-branch,UnWCb1,1,57546.113
Unweakened Con-branch,UnWCb2,1,57546.115
