Branch_Type,Branch_ID,Size,Arguments
# Debate File:,1260_T15of20_1260.667.json,,
# Target Argument:,1260.667,,
# Total Branches:,6,,

Pro-branch,Pb1,1,1260.681
Pro-branch,Pb2,2,"1260.685,1260.683"
Con-branch,Cb1,1,1260.697
Unweakened Pro-branch,UnWPb1,1,1260.681
Unweakened Pro-branch,UnWPb2,2,"1260.685,1260.683"
Unweakened Con-branch,UnWCb1,1,1260.697
