Branch_Type,Branch_ID,Size,Arguments
# Debate File:,6966_T4of6_6966.4.json,,
# Target Argument:,6966.4,,
# Total Branches:,3,,

Con-branch,Cb1,2,"6966.8,6966.15"
Unweakened Con-branch,UnWCb1,1,6966.8
Con-Weakening branch,CWb1,1,6966.15
