Branch_Type,Branch_ID,Size,Arguments
# Debate File:,21066_T3of7_21066.3.json,,
# Target Argument:,21066.3,,
# Total Branches:,4,,

Pro-branch,Pb1,2,"21066.14,21066.17"
Pro-branch,Pb2,1,21066.15
Unweakened Pro-branch,UnWPb1,2,"21066.14,21066.17"
Unweakened Pro-branch,UnWPb2,1,21066.15
