Branch_Type,Branch_ID,Size,Arguments
# Debate File:,28353_T1of3_28353.1.json,,
# Target Argument:,28353.1,,
# Total Branches:,6,,

Pro-branch,Pb1,3,"28353.12,28353.18,28353.17"
Con-branch,Cb1,1,28353.13
Unweakened Pro-branch,UnWPb1,1,28353.12
Unweakened Con-branch,UnWCb1,1,28353.13
Pro-Weakening branch,PWb1,1,28353.17
Pro-Weakening branch,PWb2,1,28353.18
