Branch_Type,Branch_ID,Size,Arguments
# Debate File:,64208_T1of5_64208.3.json,,
# Target Argument:,64208.3,,
# Total Branches:,8,,

Pro-branch,Pb1,1,64208.5
Pro-branch,Pb2,1,64208.17
Con-branch,Cb1,1,64208.19
Con-branch,Cb2,1,64208.21
Unweakened Pro-branch,UnWPb1,1,64208.5
Unweakened Pro-branch,UnWPb2,1,64208.17
Unweakened Con-branch,UnWCb1,1,64208.19
Unweakened Con-branch,UnWCb2,1,64208.21
