Branch_Type,Branch_ID,Size,Arguments
# Debate File:,49036_T1of11_49036.3.json,,
# Target Argument:,49036.3,,
# Total Branches:,2,,

Con-branch,Cb1,2,"49036.90,49036.92"
Unweakened Con-branch,UnWCb1,2,"49036.90,49036.92"
