Branch_Type,Branch_ID,Size,Arguments
# Debate File:,37719_T9of29_37719.193.json,,
# Target Argument:,37719.193,,
# Total Branches:,13,,

Pro-branch,Pb1,3,"37719.237,37719.319,37719.263"
Pro-branch,Pb2,1,37719.371
Pro-branch,Pb3,2,"37719.450,37719.452"
Pro-branch,Pb4,1,37719.492
Con-branch,Cb1,3,"37719.239,37719.448,37719.430"
Unweakened Pro-branch,UnWPb1,2,"37719.237,37719.263"
Unweakened Pro-branch,UnWPb2,1,37719.371
Unweakened Pro-branch,UnWPb3,1,37719.450
Unweakened Pro-branch,UnWPb4,1,37719.492
Unweakened Con-branch,UnWCb1,2,"37719.239,37719.448"
Pro-Weakening branch,PWb1,1,37719.319
Pro-Weakening branch,PWb2,1,37719.452
Con-Weakening branch,CWb1,1,37719.430
