Branch_Type,Branch_ID,Size,Arguments
# Debate File:,58913_T8of8_58913.97.json,,
# Target Argument:,58913.97,,
# Total Branches:,7,,

Pro-branch,Pb1,1,58913.101
Pro-branch,Pb2,1,58913.115
Con-branch,Cb1,2,"58913.99,58913.109"
Unweakened Pro-branch,UnWPb1,1,58913.101
Unweakened Pro-branch,UnWPb2,1,58913.115
Unweakened Con-branch,UnWCb1,1,58913.99
Con-Weakening branch,CWb1,1,58913.109
