Branch_Type,Branch_ID,Size,Arguments
# Debate File:,40006_T1of7_40006.3.json,,
# Target Argument:,40006.3,,
# Total Branches:,9,,

Pro-branch,Pb1,3,"40006.15,40006.61,40006.59"
Con-branch,Cb1,1,40006.17
Con-branch,Cb2,1,40006.19
Con-branch,Cb3,1,40006.55
Unweakened Pro-branch,UnWPb1,2,"40006.15,40006.59"
Unweakened Con-branch,UnWCb1,1,40006.17
Unweakened Con-branch,UnWCb2,1,40006.19
Unweakened Con-branch,UnWCb3,1,40006.55
Pro-Weakening branch,PWb1,1,40006.61
