Branch_Type,Branch_ID,Size,Arguments
# Debate File:,48350_T1of1_48350.3.json,,
# Target Argument:,48350.3,,
# Total Branches:,29,,

Pro-branch,Pb1,2,"48350.5,48350.31"
Pro-branch,Pb2,2,"48350.7,48350.17"
Pro-branch,Pb3,5,"48350.11,48350.39,48350.33,48350.29,48350.27"
Con-branch,Cb1,3,"48350.9,48350.49,48350.25"
Con-branch,Cb2,2,"48350.13,48350.23"
Con-branch,Cb3,2,"48350.15,48350.51"
Con-branch,Cb4,4,"48350.19,48350.37,48350.35,48350.21"
Con-branch,Cb5,2,"48350.41,48350.47"
Con-branch,Cb6,2,"48350.43,48350.45"
Unweakened Pro-branch,UnWPb1,1,48350.5
Unweakened Pro-branch,UnWPb2,1,48350.7
Unweakened Pro-branch,UnWPb3,3,"48350.11,48350.29,48350.27"
Unweakened Con-branch,UnWCb1,2,"48350.9,48350.49"
Unweakened Con-branch,UnWCb2,1,48350.13
Unweakened Con-branch,UnWCb3,1,48350.15
Unweakened Con-branch,UnWCb4,2,"48350.19,48350.37"
Unweakened Con-branch,UnWCb5,1,48350.41
Unweakened Con-branch,UnWCb6,1,48350.43
Pro-Weakening branch,PWb1,1,48350.31
Pro-Weakening branch,PWb2,1,48350.17
Pro-Weakening branch,PWb3,1,48350.33
Pro-Weakening branch,PWb4,1,48350.39
Con-Weakening branch,CWb1,1,48350.25
Con-Weakening branch,CWb2,1,48350.23
Con-Weakening branch,CWb3,1,48350.51
Con-Weakening branch,CWb4,1,48350.21
Con-Weakening branch,CWb5,1,48350.35
Con-Weakening branch,CWb6,1,48350.47
Con-Weakening branch,CWb7,1,48350.45
