Branch_Type,Branch_ID,Size,Arguments
# Debate File:,64803_T12of31_64803.96.json,,
# Target Argument:,64803.96,,
# Total Branches:,13,,

Pro-branch,Pb1,3,"64803.98,64803.200,64803.212"
Pro-branch,Pb2,2,"64803.100,64803.202"
Pro-branch,Pb3,3,"64803.102,64803.198,64803.210"
Pro-branch,Pb4,1,64803.104
Con-branch,Cb1,1,64803.118
Unweakened Pro-branch,UnWPb1,1,64803.98
Unweakened Pro-branch,UnWPb2,1,64803.100
Unweakened Pro-branch,UnWPb3,1,64803.102
Unweakened Pro-branch,UnWPb4,1,64803.104
Unweakened Con-branch,UnWCb1,1,64803.118
Pro-Weakening branch,PWb1,2,"64803.200,64803.212"
Pro-Weakening branch,PWb2,1,64803.202
Pro-Weakening branch,PWb3,2,"64803.198,64803.210"
