Branch_Type,Branch_ID,Size,Arguments
# Debate File:,6980_T1of1_6980.1.json,,
# Target Argument:,6980.1,,
# Total Branches:,45,,

Pro-branch,Pb1,42,"6980.272,6980.489,6980.280,6980.545,6980.306,6980.578,6980.359,6980.318,6980.312,6980.320,6980.361,6980.323,6980.264,6980.125,6980.451,6980.76,6980.266,6980.404,6980.402,6980.3,6980.343,6980.349,6980.347,6980.345,6980.314,6980.340,6980.298,6980.310,6980.304,6980.97,6980.296,6980.290,6980.288,6980.57,6980.560,6980.316,6980.46,6980.355,6980.353,6980.284,6980.351,6980.260"
Pro-branch,Pb2,43,"6980.365,6980.531,6980.7,6980.458,6980.79,6980.453,6980.460,6980.456,6980.44,6980.12,6980.30,6980.363,6980.558,6980.556,6980.529,6980.493,6980.335,6980.426,6980.554,6980.491,6980.419,6980.337,6980.414,6980.424,6980.48,6980.436,6980.434,6980.432,6980.430,6980.428,6980.216,6980.417,6980.519,6980.422,6980.93,6980.123,6980.96,6980.525,6980.523,6980.521,6980.407,6980.412,6980.94"
Con-branch,Cb1,41,"6980.4,6980.34,6980.570,6980.39,6980.41,6980.485,6980.502,6980.500,6980.498,6980.91,6980.22,6980.398,6980.574,6980.572,6980.25,6980.87,6980.35,6980.234,6980.61,6980.9,6980.6,6980.568,6980.580,6980.566,6980.400,6980.483,6980.564,6980.438,6980.445,6980.442,6980.449,6980.447,6980.440,6980.478,6980.476,6980.517,6980.515,6980.19,6980.18,6980.513,6980.396"
Con-branch,Cb2,39,"6980.276,6980.10,6980.382,6980.376,6980.380,6980.378,6980.11,6980.471,6980.64,6980.212,6980.228,6980.226,6980.36,6980.388,6980.469,6980.392,6980.576,6980.552,6980.390,6980.386,6980.543,6980.541,6980.539,6980.65,6980.384,6980.232,6980.204,6980.258,6980.325,6980.302,6980.300,6980.294,6980.292,6980.70,6980.333,6980.327,6980.92,6980.331,6980.329"
Unweakened Pro-branch,UnWPb1,12,"6980.272,6980.306,6980.578,6980.318,6980.320,6980.323,6980.264,6980.3,6980.343,6980.345,6980.314,6980.340"
Unweakened Pro-branch,UnWPb2,11,"6980.365,6980.493,6980.335,6980.419,6980.337,6980.414,6980.216,6980.417,6980.422,6980.407,6980.412"
Unweakened Con-branch,UnWCb1,16,"6980.4,6980.34,6980.39,6980.41,6980.485,6980.502,6980.500,6980.9,6980.483,6980.438,6980.442,6980.447,6980.440,6980.478,6980.476,6980.517"
Unweakened Con-branch,UnWCb2,9,"6980.276,6980.212,6980.226,6980.36,6980.388,6980.390,6980.386,6980.541,6980.539"
Pro-Weakening branch,PWb1,6,"6980.125,6980.451,6980.76,6980.266,6980.404,6980.402"
Pro-Weakening branch,PWb2,3,"6980.489,6980.280,6980.545"
Pro-Weakening branch,PWb3,6,"6980.48,6980.436,6980.434,6980.432,6980.430,6980.428"
Pro-Weakening branch,PWb4,14,"6980.531,6980.7,6980.458,6980.79,6980.453,6980.460,6980.456,6980.44,6980.12,6980.30,6980.363,6980.558,6980.556,6980.529"
Pro-Weakening branch,PWb5,6,"6980.46,6980.355,6980.353,6980.284,6980.351,6980.260"
Pro-Weakening branch,PWb6,3,"6980.57,6980.560,6980.316"
Pro-Weakening branch,PWb7,4,"6980.97,6980.296,6980.290,6980.288"
Pro-Weakening branch,PWb8,1,6980.361
Pro-Weakening branch,PWb9,1,6980.312
Pro-Weakening branch,PWb10,1,6980.359
Pro-Weakening branch,PWb11,6,"6980.93,6980.123,6980.96,6980.525,6980.523,6980.521"
Pro-Weakening branch,PWb12,1,6980.424
Pro-Weakening branch,PWb13,3,"6980.298,6980.310,6980.304"
Pro-Weakening branch,PWb14,1,6980.347
Pro-Weakening branch,PWb15,1,6980.349
Pro-Weakening branch,PWb16,1,6980.94
Pro-Weakening branch,PWb17,1,6980.519
Pro-Weakening branch,PWb18,3,"6980.426,6980.554,6980.491"
Con-Weakening branch,CWb1,3,"6980.18,6980.513,6980.396"
Con-Weakening branch,CWb2,9,"6980.22,6980.398,6980.574,6980.572,6980.25,6980.87,6980.35,6980.234,6980.61"
Con-Weakening branch,CWb3,13,"6980.204,6980.258,6980.325,6980.302,6980.300,6980.294,6980.292,6980.70,6980.333,6980.327,6980.92,6980.331,6980.329"
Con-Weakening branch,CWb4,3,"6980.11,6980.471,6980.64"
Con-Weakening branch,CWb5,5,"6980.10,6980.382,6980.376,6980.380,6980.378"
Con-Weakening branch,CWb6,1,6980.19
Con-Weakening branch,CWb7,5,"6980.6,6980.568,6980.580,6980.566,6980.400"
Con-Weakening branch,CWb8,1,6980.91
Con-Weakening branch,CWb9,1,6980.498
Con-Weakening branch,CWb10,1,6980.570
Con-Weakening branch,CWb11,3,"6980.65,6980.384,6980.232"
Con-Weakening branch,CWb12,1,6980.228
Con-Weakening branch,CWb13,1,6980.515
Con-Weakening branch,CWb14,1,6980.564
Con-Weakening branch,CWb15,1,6980.543
Con-Weakening branch,CWb16,3,"6980.392,6980.576,6980.552"
Con-Weakening branch,CWb17,1,6980.469
Con-Weakening branch,CWb18,1,6980.445
Con-Weakening branch,CWb19,1,6980.449
