Branch_Type,Branch_ID,Size,Arguments
# Debate File:,38099_T3of4_38099.155.json,,
# Target Argument:,38099.155,,
# Total Branches:,11,,

Pro-branch,Pb1,1,38099.61
Pro-branch,Pb2,1,38099.388
Con-branch,Cb1,6,"38099.183,38099.220,38099.226,38099.191,38099.189,38099.204"
Con-branch,Cb2,4,"38099.90,38099.390,38099.102,38099.92"
Unweakened Pro-branch,UnWPb1,1,38099.61
Unweakened Pro-branch,UnWPb2,1,38099.388
Unweakened Con-branch,UnWCb1,2,"38099.183,38099.191"
Unweakened Con-branch,UnWCb2,3,"38099.90,38099.102,38099.92"
Con-Weakening branch,CWb1,2,"38099.189,38099.204"
Con-Weakening branch,CWb2,2,"38099.220,38099.226"
Con-Weakening branch,CWb3,1,38099.390
