Branch_Type,Branch_ID,Size,Arguments
# Debate File:,40905_T1of1_40905.3.json,,
# Target Argument:,40905.3,,
# Total Branches:,25,,

Pro-branch,Pb1,20,"40905.5,40905.92,40905.65,40905.59,40905.57,40905.121,40905.111,40905.115,40905.117,40905.113,40905.125,40905.123,40905.119,40905.127,40905.29,40905.27,40905.21,40905.25,40905.23,40905.19"
Pro-branch,Pb2,5,"40905.37,40905.73,40905.71,40905.69,40905.39"
Pro-branch,Pb3,6,"40905.43,40905.81,40905.45,40905.51,40905.49,40905.47"
Pro-branch,Pb4,1,40905.75
Con-branch,Cb1,9,"40905.11,40905.67,40905.53,40905.96,40905.41,40905.107,40905.98,40905.109,40905.17"
Con-branch,Cb2,8,"40905.13,40905.85,40905.90,40905.87,40905.83,40905.63,40905.55,40905.15"
Con-branch,Cb3,4,"40905.31,40905.79,40905.35,40905.33"
Unweakened Pro-branch,UnWPb1,7,"40905.5,40905.29,40905.27,40905.21,40905.25,40905.23,40905.19"
Unweakened Pro-branch,UnWPb2,2,"40905.37,40905.39"
Unweakened Pro-branch,UnWPb3,6,"40905.43,40905.81,40905.45,40905.51,40905.49,40905.47"
Unweakened Pro-branch,UnWPb4,1,40905.75
Unweakened Con-branch,UnWCb1,2,"40905.11,40905.67"
Unweakened Con-branch,UnWCb2,6,"40905.13,40905.85,40905.90,40905.87,40905.83,40905.63"
Unweakened Con-branch,UnWCb3,3,"40905.31,40905.79,40905.33"
Pro-Weakening branch,PWb1,10,"40905.57,40905.121,40905.111,40905.115,40905.117,40905.113,40905.125,40905.123,40905.119,40905.127"
Pro-Weakening branch,PWb2,1,40905.59
Pro-Weakening branch,PWb3,1,40905.65
Pro-Weakening branch,PWb4,1,40905.92
Pro-Weakening branch,PWb5,1,40905.71
Con-Weakening branch,CWb1,1,40905.17
Con-Weakening branch,CWb2,4,"40905.41,40905.107,40905.98,40905.109"
Con-Weakening branch,CWb3,2,"40905.53,40905.96"
Con-Weakening branch,CWb4,1,40905.15
Con-Weakening branch,CWb5,1,40905.55
Con-Weakening branch,CWb6,1,40905.35
