Branch_Type,Branch_ID,Size,Arguments
# Debate File:,3980_T1of1_3980.1.json,,
# Target Argument:,3980.1,,
# Total Branches:,24,,

Pro-branch,Pb1,4,"3980.3,3980.41,3980.22,3980.49"
Pro-branch,Pb2,3,"3980.4,3980.42,3980.20"
Pro-branch,Pb3,3,"3980.5,3980.2,3980.23"
Pro-branch,Pb4,7,"3980.6,3980.10,3980.45,3980.44,3980.16,3980.46,3980.7"
Pro-branch,Pb5,1,3980.8
Con-branch,Cb1,2,"3980.9,3980.48"
Con-branch,Cb2,4,"3980.17,3980.47,3980.43,3980.24"
Unweakened Pro-branch,UnWPb1,2,"3980.3,3980.41"
Unweakened Pro-branch,UnWPb2,1,3980.4
Unweakened Pro-branch,UnWPb3,1,3980.5
Unweakened Pro-branch,UnWPb4,2,"3980.6,3980.7"
Unweakened Pro-branch,UnWPb5,1,3980.8
Unweakened Con-branch,UnWCb1,1,3980.9
Unweakened Con-branch,UnWCb2,1,3980.17
Pro-Weakening branch,PWb1,2,"3980.22,3980.49"
Pro-Weakening branch,PWb2,1,3980.20
Pro-Weakening branch,PWb3,1,3980.42
Pro-Weakening branch,PWb4,2,"3980.2,3980.23"
Pro-Weakening branch,PWb5,2,"3980.16,3980.46"
Pro-Weakening branch,PWb6,3,"3980.10,3980.45,3980.44"
Con-Weakening branch,CWb1,1,3980.48
Con-Weakening branch,CWb2,1,3980.24
Con-Weakening branch,CWb3,1,3980.43
Con-Weakening branch,CWb4,1,3980.47
