Branch_Type,Branch_ID,Size,Arguments
# Debate File:,39248_T1of1_39248.3.json,,
# Target Argument:,39248.3,,
# Total Branches:,34,,

Pro-branch,Pb1,10,"39248.11,39248.284,39248.291,39248.247,39248.289,39248.94,39248.152,39248.150,39248.51,39248.53"
Pro-branch,Pb2,15,"39248.13,39248.148,39248.265,39248.263,39248.146,39248.261,39248.249,39248.17,39248.253,39248.259,39248.257,39248.255,39248.251,39248.33,39248.30"
Pro-branch,Pb3,60,"39248.19,39248.164,39248.83,39248.85,39248.92,39248.89,39248.87,39248.168,39248.166,39248.177,39248.142,39248.221,39248.219,39248.217,39248.182,39248.174,39248.180,39248.227,39248.184,39248.190,39248.223,39248.225,39248.194,39248.192,39248.188,39248.186,39248.123,39248.170,39248.55,39248.242,39248.280,39248.282,39248.269,39248.276,39248.278,39248.271,39248.273,39248.239,39248.267,39248.287,39248.202,39248.235,39248.245,39248.206,39248.204,39248.237,39248.200,39248.231,39248.233,39248.212,39248.214,39248.210,39248.57,39248.198,39248.208,39248.73,39248.59,39248.196,39248.21,39248.172"
Con-branch,Cb1,11,"39248.9,39248.61,39248.334,39248.328,39248.330,39248.332,39248.45,39248.41,39248.37,39248.337,39248.39"
Con-branch,Cb2,33,"39248.15,39248.144,39248.318,39248.130,39248.326,39248.320,39248.324,39248.322,39248.132,39248.96,39248.117,39248.306,39248.310,39248.316,39248.314,39248.312,39248.308,39248.302,39248.304,39248.119,39248.106,39248.108,39248.110,39248.98,39248.104,39248.100,39248.102,39248.121,39248.23,39248.47,39248.49,39248.25,39248.27"
Con-branch,Cb3,12,"39248.63,39248.296,39248.300,39248.298,39248.67,39248.115,39248.69,39248.65,39248.294,39248.126,39248.75,39248.77"
Unweakened Pro-branch,UnWPb1,3,"39248.11,39248.284,39248.289"
Unweakened Pro-branch,UnWPb2,3,"39248.13,39248.148,39248.265"
Unweakened Pro-branch,UnWPb3,7,"39248.19,39248.164,39248.83,39248.168,39248.166,39248.21,39248.172"
Unweakened Con-branch,UnWCb1,4,"39248.9,39248.61,39248.334,39248.41"
Unweakened Con-branch,UnWCb2,12,"39248.15,39248.96,39248.106,39248.108,39248.110,39248.98,39248.104,39248.100,39248.102,39248.23,39248.25,39248.27"
Unweakened Con-branch,UnWCb3,5,"39248.63,39248.67,39248.69,39248.65,39248.294"
Pro-Weakening branch,PWb1,2,"39248.51,39248.53"
Pro-Weakening branch,PWb2,3,"39248.94,39248.152,39248.150"
Pro-Weakening branch,PWb3,8,"39248.17,39248.253,39248.259,39248.257,39248.255,39248.251,39248.33,39248.30"
Pro-Weakening branch,PWb4,3,"39248.146,39248.261,39248.249"
Pro-Weakening branch,PWb5,30,"39248.55,39248.242,39248.280,39248.282,39248.269,39248.276,39248.278,39248.271,39248.273,39248.239,39248.267,39248.287,39248.202,39248.235,39248.245,39248.206,39248.204,39248.237,39248.200,39248.231,39248.233,39248.212,39248.214,39248.210,39248.57,39248.198,39248.208,39248.73,39248.59,39248.196"
Pro-Weakening branch,PWb6,19,"39248.177,39248.142,39248.221,39248.219,39248.217,39248.182,39248.174,39248.180,39248.227,39248.184,39248.190,39248.223,39248.225,39248.194,39248.192,39248.188,39248.186,39248.123,39248.170"
Pro-Weakening branch,PWb7,2,"39248.291,39248.247"
Pro-Weakening branch,PWb8,1,39248.263
Pro-Weakening branch,PWb9,4,"39248.85,39248.92,39248.89,39248.87"
Con-Weakening branch,CWb1,3,"39248.37,39248.337,39248.39"
Con-Weakening branch,CWb2,1,39248.45
Con-Weakening branch,CWb3,6,"39248.130,39248.326,39248.320,39248.324,39248.322,39248.132"
Con-Weakening branch,CWb4,2,"39248.144,39248.318"
Con-Weakening branch,CWb5,3,"39248.296,39248.300,39248.298"
Con-Weakening branch,CWb6,1,39248.332
Con-Weakening branch,CWb7,2,"39248.328,39248.330"
Con-Weakening branch,CWb8,2,"39248.47,39248.49"
Con-Weakening branch,CWb9,10,"39248.117,39248.306,39248.310,39248.316,39248.314,39248.312,39248.308,39248.302,39248.304,39248.119"
Con-Weakening branch,CWb10,2,"39248.75,39248.77"
Con-Weakening branch,CWb11,1,39248.126
Con-Weakening branch,CWb12,1,39248.115
Con-Weakening branch,CWb13,1,39248.121
