Branch_Type,Branch_ID,Size,Arguments
# Debate File:,1260_T7of20_1260.226.json,,
# Target Argument:,1260.226,,
# Total Branches:,7,,

Pro-branch,Pb1,1,1260.232
Pro-branch,Pb2,1,1260.233
Con-branch,Cb1,7,"1260.234,1260.237,1260.238,1260.239,1260.236,1260.713,1260.235"
Unweakened Pro-branch,UnWPb1,1,1260.232
Unweakened Pro-branch,UnWPb2,1,1260.233
Unweakened Con-branch,UnWCb1,5,"1260.234,1260.237,1260.238,1260.239,1260.235"
Con-Weakening branch,CWb1,2,"1260.236,1260.713"
