Branch_Type,Branch_ID,Size,Arguments
# Debate File:,34796_T13of14_34796.685.json,,
# Target Argument:,34796.685,,
# Total Branches:,7,,

Pro-branch,Pb1,1,34796.687
Pro-branch,Pb2,3,"34796.689,34796.691,34796.693"
Con-branch,Cb1,4,"34796.695,34796.781,34796.697,34796.728"
Unweakened Pro-branch,UnWPb1,1,34796.687
Unweakened Pro-branch,UnWPb2,3,"34796.689,34796.691,34796.693"
Unweakened Con-branch,UnWCb1,3,"34796.695,34796.781,34796.697"
Con-Weakening branch,CWb1,1,34796.728
