Branch_Type,Branch_ID,Size,Arguments
# Debate File:,14793_T2of7_14793.2.json,,
# Target Argument:,14793.2,,
# Total Branches:,6,,

Pro-branch,Pb1,1,14793.18
Con-branch,Cb1,1,14793.45
Con-branch,Cb2,1,14793.73
Unweakened Pro-branch,UnWPb1,1,14793.18
Unweakened Con-branch,UnWCb1,1,14793.45
Unweakened Con-branch,UnWCb2,1,14793.73
